,Object_ID,Image_URL,Title,Object_Name,Medium,Classification,Department,Culture,Period,Object_Date,Target
4978,32138,https://images.metmuseum.org/CRDImages/aa/web-large/DP166283.jpg,Matchlock Gun,Matchlock gun,"Steel, iron, wood, ivory, gold, silver, copper alloy, pigment",Firearms-Guns-Matchlock,Arms and Armor,"Indian, Rajasthan, possibly Gwalior",,late 18th–19th century,1
4979,32176,https://images.metmuseum.org/CRDImages/aa/web-large/DP-13844-009.jpg,"Pair of Four-Barreled Turnover Percussion Pistols of Henry Pelham Fiennes Pelham-Clinton, 4th Duke of Newcastle-under-Lyne (1785–1851), with Pair of Box-Lock Turn-Off Pocket Pistols, Case, and Accessories",Set of four pistols with case and accessories,"Turnover pistols: steel, wood (walnut), gold, silver; pocket pistols: steel, wood (walnut); mallet: wood (walnut, rosewood, ebony), leather; ramrod: wood (ebony), brass; cleaning rod: wood (walnut), brass, steel; cleaning rod tip: brass; powder flask: copper, gold, brass, steel; bullet mold: steel; nipple wrench: wood (walnut), steel, brass; screwdriver: horn, steel, brass; socket wrench: steel; patch box: ivory; case: wood (mahogany), brass, ivory, textile, paper",Firearms-Pistols-Percussion,Arms and Armor,"British, London",,1831,1
4980,31488,,Kris with Sheath,Kris with sheath,"Steel, gold, ivory, wood, diamonds",Krisses,Arms and Armor,"Javanese, blade and grip, Cirebon",,18th century,1
4981,31177,,Sword (Dao),Sword (dao),"Steel, silver, ivory",Swords,Arms and Armor,"Indian, Assam, Naga Hills",,19th century,1
4982,32584,,Dirk,Dirk,"Steel, ivory, gold",Daggers,Arms and Armor,French,,1560,1
4983,32586,,Dirk,Dirk,"Steel, ivory, gold",Daggers,Arms and Armor,French,,1700–1750,1
4984,32486,,Dirk,Dirk,"Steel, ivory, brass",Daggers,Arms and Armor,possibly South French,,18th century,1
4985,32599,,Dirk,Dirk,"Steel, bone, brass, ivory",Daggers,Arms and Armor,Southwest Italian,,18th century,1
4986,32487,,Dirk with Sheath,Dirk with sheath,"Steel, ivory, leather, brass",Daggers,Arms and Armor,possibly Sardinian or French,,18th century,1
4987,32594,,Dirk with Sheath,Dirk with sheath,"Steel, ivory, silver, horn",Daggers,Arms and Armor,French,,18th–19th century,1
4988,32585,,Dirk with Sheath,Dirk with sheath,"Ivory, steel, leather, silver",Daggers,Arms and Armor,"Italian, Brescia",,17th century,1
4989,464026,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-143s2.jpg,Seal Matrix with Abbot William of Gross St. Martin and Saint Martin,Seal matrix,Walrus ivory,Ivories-Walrus,Medieval Art,German,,before 1152,1
4990,501573,https://images.metmuseum.org/CRDImages/mi/web-large/DP-20647-001.jpg,Pochette d'Amore,Pochette d'Amore,"wood, ivory",Chordophone-Lute-bowed-unfretted,Musical Instruments,French,,18th century,1
4991,169190,https://images.metmuseum.org/CRDImages/ci/web-large/57.131.18_CP2.jpg,Fan,Fan,"Ivory, silk, mother-of-pearl",,Costume Institute,French,,1880–89,1
4992,122578,https://images.metmuseum.org/CRDImages/ci/web-large/CI43.45.1.jpg,Fan,Fan,"feathers, ivory",,Costume Institute,probably Brazilian,,1885–90,1
4993,122580,https://images.metmuseum.org/CRDImages/ci/web-large/CI42.16.3.jpg,Fan,Fan,"feathers, ivory",,Costume Institute,Japanese,,1886,1
4994,156268,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.52_front_CP4.jpg,Fan,Fan,"ivory, metal, mother-of-pearl, vellum, gouache",,Costume Institute,probably German,,third quarter 18th century,1
4995,156265,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.50_front_CP4.jpg,Fan,Fan,"ivory, parchment, gouache, paint",,Costume Institute,French,,1715–25,1
4996,469719,https://images.metmuseum.org/CRDImages/cl/web-large/DP102857.jpg,Enthroned Virgin and Child,Statuette,Elephant ivory with traces of paint and gilding,Ivories-Elephant,The Cloisters,French,,ca. 1260–80,1
4997,445027,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-5a.jpg,Panel,Panel,Wood; inlaid with carved ivory,Ivories and Bone,Islamic Art,,,14th–15th century,1
4998,446232,https://images.metmuseum.org/CRDImages/is/web-large/sf12-182-105s1.jpg,Pendant Cross,Pendant,Bone,Ivories and Bone,Islamic Art,,,5th–7th century,1
4999,446071,https://images.metmuseum.org/CRDImages/is/web-large/sf10-130-2524z.jpg,Inlay Fragment,Bone fragment,Bone; incised and inlaid with paint,Ivories and Bone,Islamic Art,,,3rd–10th century,1
5000,445017,https://images.metmuseum.org/CRDImages/is/web-large/DP-13351-001.jpg,Peg for a Bookbinding,Peg for a bookbinding,"Bone; incised, tinted, and inlaid with paint",Ivories and Bone,Islamic Art,,,5th–7th century,1
5001,446233,https://images.metmuseum.org/CRDImages/is/web-large/sf12-182-106s1.jpg,Pendant Cross,Pendant,Bone,Ivories and Bone,Islamic Art,,,5th–7th century,1
5002,446080,https://images.metmuseum.org/CRDImages/is/web-large/sf10-130-2534z.jpg,Figure,Figure,Ivory; incised,Ivories and Bone,Islamic Art,,,30 B.C.–A.D. 364,1
5003,446230,https://images.metmuseum.org/CRDImages/is/web-large/sf12-182-103s1.jpg,Pendant Cross,Pendant,Bone,Ivories and Bone,Islamic Art,,,5th–7th century,1
5004,547442,https://images.metmuseum.org/CRDImages/eg/web-large/LC-06_1162_2_EGDP033541.jpg,Bull's leg,"Furniture leg, Bull's leg",Ivory,,Egyptian Art,,Early Dynastic Period,ca. 2960–2770 B.C.,1
5005,450000,https://images.metmuseum.org/CRDImages/is/web-large/sf40-170-320z.jpg,Button or Bead,Button or bead,"Bone; tinted, incised, and inlaid with paint",Ivories and Bone,Islamic Art,,,9th–10th century,1
5006,458437,"https://images.metmuseum.org/CRDImages/is/web-large/TR.215a,b.2013_photo0002.jpg",Furniture Plaque Showing Female Musician in an Architectural Framework,Plaque,Ivory,Ivories and Bone,Islamic Art,,,16th century,1
5007,449836,https://images.metmuseum.org/CRDImages/is/web-large/sf40-170-143a.jpg,Bobbin,Bobbin,Bone; carved and incised,Ivories and Bone,Islamic Art,,,9th–10th century,1
5008,464234,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-232s3.jpg,Head of a Crozier,Crozier head,"Ivory, traces of polychromy and gilding",Ivories,Medieval Art,South Italian,,ca. 1175–1225,1
5009,464118,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-171s6.jpg,Crozier Head with Double Enthroned Christ,Crozier head,Elephant ivory with traces of modern paint and gilding,Ivories-Elephant,Medieval Art,Italian,,ca. 1350–1375,1
5010,464277,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-278s1.jpg,Crozier Head with the Crucifixion and the Virgin and Child,Crozier head,"Elephant ivory, with traces of paint and gilding",Ivories-Elephant,Medieval Art,French,,ca. 1300–1325,1
5011,448443,https://images.metmuseum.org/CRDImages/is/web-large/DP217219.jpg,Cylindrical Box (Pyxis),Box,Ivory; carved,Ivories and Bone,Islamic Art,,,10th century,1
5012,452500,https://images.metmuseum.org/CRDImages/is/web-large/sf1973-90s7.jpg,Casket with Painted Roundels,Casket,"Ivory, painted; gilded silver mounts with glass, quartz, and turquoise inlays",Ivories and Bone,Islamic Art,,,late 12th–early 13th century,1
5013,464360,https://images.metmuseum.org/CRDImages/md/web-large/DT142.jpg,Plaque with Agnus Dei on a Cross between Emblems of the Four Evangelists,Plaque,Ivory,Ivories,Medieval Art,South Italian,,1000–1050,1
5014,446285,https://images.metmuseum.org/CRDImages/is/web-large/DP170364.jpg,Panel from a Rectangular Box,Panel,"Ivory; carved, inlaid with stone with traces of pigment",Ivories and Bone,Islamic Art,,,10th–early 11th century,1
5015,464039,https://images.metmuseum.org/CRDImages/md/web-large/DP133019.jpg,Plaque with God Creating the Animals,Plaque,Elephant ivory,Ivories-Elephant,Medieval Art,South Italian,,1084,1
5016,464350,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-37s1.jpg,Plaque with the Crucifixion,Plaque,Ivory,Ivories,Medieval Art,South Italian,,ca. 1060–70,1
5017,464231,https://images.metmuseum.org/CRDImages/md/web-large/DT261243.jpg,Bishop Chess Piece,Chess piece,Walrus ivory,Ivories-Walrus,Medieval Art,Scandinavian,,1150–1200,1
5018,464418,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-43s1.jpg,Center Panel of a Triptych with the Crucifixion and the Entombment,Triptych panel,Ivory,Ivories,Medieval Art,South Italian,,ca. 1100,1
5019,468706,https://images.metmuseum.org/CRDImages/md/web-large/tem65682abs8.jpg,Container for Holy Oils,Reliquary box,"Bone, with paint and metal pins",Ivories-Bone,Medieval Art,Frankish,,400–600,1
5020,464227,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-224s1.jpg,Crozier Head with Double Volute,Crozier head,Elephant ivory,Ivories-Elephant,Medieval Art,South Italian,,12th–13th century,1
5021,24854,https://images.metmuseum.org/CRDImages/aa/web-large/sfrl68.157.1_211389.jpg,"Colt Model 1849 Pocket Percussion Revolver, Serial no. 81015",Percussion revolver,"Steel, brass, silver, ivory",Firearms-Pistols-Revolvers,Arms and Armor,"American, Hartford, Connecticut",,ca. 1853,1
5022,10007,https://images.metmuseum.org/CRDImages/ad/web-large/DT9094.jpg,Work table,Work table,"Mahogany, tulip poplar, ebony, ivory, brass",,The American Wing,American,,1810–15,1
5023,24835,https://images.metmuseum.org/CRDImages/aa/web-large/55.206.1_164424_jan2015.jpg,"Colt Paterson Percussion Revolver, No. 5, Holster Model, serial no. 528",Percussion revolver,"Steel, silver, ivory",Firearms-Pistols-Revolvers,Arms and Armor,"American, Paterson, New Jersey",,ca. 1838–40,1
5024,24840,https://images.metmuseum.org/CRDImages/aa/web-large/58.171.3_167261_jan2015.jpg,"Colt Model 1851 Navy Revolver with Thuer Conversion for Self-Contained Cartridges, Serial no. 27060",Revolver,"Steel, brass, silver, ivory",Firearms-Pistols-Revolvers,Arms and Armor,"American, Hartford, Connecticut",,"1853; converted for cartidges, ca. 1868–71",1
5025,201507,https://images.metmuseum.org/CRDImages/es/web-large/187654.jpg,Chessmen (32),Chessmen,"Ivory, gilt-brass",Chess Sets,European Sculpture and Decorative Arts,,,late 18th–early 19th century,1
5026,203685,https://images.metmuseum.org/CRDImages/es/web-large/DP-23331-045.jpg,Portable barometer,Portable barometer,"Ivory, gilt bronze; mercury",Scientific Instruments-Barometers and Thermometers,European Sculpture and Decorative Arts,,,ca. 1695,1
5027,204746,https://images.metmuseum.org/CRDImages/es/web-large/DP-23331-069.jpg,Pillar barometer,Pillar barometer,"Brass, glass, silver, ivory, oak; mercury",Horology,European Sculpture and Decorative Arts,,,17th century,1
5028,203684,https://images.metmuseum.org/CRDImages/es/web-large/DP-23331-084.jpg,Portable barometer,Portable barometer,"Walnut, gilt bronze, ivory; mercury",Horology,European Sculpture and Decorative Arts,,,ca. 1695,1
5029,311940,,Necklace,Necklace,"Whale ivory, fiber, glass beads",Beads-Ornaments,The Michael C. Rockefeller Wing,Fijian,,mid to late 19th century,1
5030,546869,https://images.metmuseum.org/CRDImages/eg/web-large/LC-07_227_13_EGDP027763.jpg,Acacia Bead Girdle of Senebtisi,"Girdle, beads, Senebtisi","Gold, carnelian, turquoise, lapis-lazuli, also possibly ivory (restored), crystal",,Egyptian Art,,Middle Kingdom,ca. 1859–1770 B.C.,1
5031,30508,,Moukahla,Snaphaunce gun,"Wood, steel, ivory, silver",Firearms-Guns-Snaphaunce,Arms and Armor,"Algerian, Kabyle",,19th century,1
5032,470305,https://images.metmuseum.org/CRDImages/cl/web-large/DP102900.jpg,The Cloisters Cross,Cross,Walrus ivory,Ivories,The Cloisters,British,,ca. 1150–60,1
5033,468690,https://images.metmuseum.org/CRDImages/cl/web-large/LC-65_174-1.jpg,Reliquary Plaque with Christ Blessing,Reliquary fragment,Walrus ivory,Ivories-Walrus,The Cloisters,German,,ca. 1200,1
5034,468580,https://images.metmuseum.org/CRDImages/md/web-large/sf61-8s1.jpg,Diptych with Death and Coronation of the Virgin,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,14th century,1
5035,471919,https://images.metmuseum.org/CRDImages/cl/web-large/DT228493.jpg,Plaque with Christ Before the High Priest Caiaphas,Plaque,Walrus Ivory and paint,Ivories,The Cloisters,British,,ca. 1150–75,1
5036,41942,https://images.metmuseum.org/CRDImages/as/web-large/DP240416.jpg,Tablet with Design for a Carpet,Tablet,Ivory with pigment,Ivories,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",,1
5037,41943,https://images.metmuseum.org/CRDImages/as/web-large/DP240448.jpg,Tablet with Design for a Carpet,Tablet,Ivory with pigment,Ivories,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",18th century,1
5038,468339,https://images.metmuseum.org/CRDImages/md/web-large/sf50-195s1.jpg,Diptych with Scenes from Christ's Passion,Diptych,Ivory with metal mounts,Ivories,Medieval Art,French,,ca. 1350–75,1
5039,316592,,Figure: Equestrian Chief,Figure,"Ivory, wood or coconut shell inlay",Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,"Yoruba peoples, Owo group",,17th–20th century,1
5040,316629,,Figure: Equestrain Chief,Figure,Ivory,Bone/Ivory-Sculpture,The Michael C. Rockefeller Wing,Yoruba peoples,,19th–20th century,1
5041,316535,https://images.metmuseum.org/CRDImages/ao/web-large/perls.jpg,Box: Portuguese Horseman,Box,Ivory,Bone/Ivory-Containers,The Michael C. Rockefeller Wing,Edo peoples,,19th century,1
5042,324175,https://images.metmuseum.org/CRDImages/an/web-large/DP110537.jpg,Panel fragment,Relief,Ivory,,Ancient Near Eastern Art,Iran,Iron Age III,ca. 8th–7th century B.C.,1
5043,324179,https://images.metmuseum.org/CRDImages/an/web-large/DP110541.jpg,Panel fragment,Relief,Ivory,,Ancient Near Eastern Art,Iran,Iron Age III,ca. 8th–7th century B.C.,1
5044,324178,https://images.metmuseum.org/CRDImages/an/web-large/DP110540.jpg,Panel fragment,Relief,Ivory,,Ancient Near Eastern Art,Iran,Iron Age III,ca. 8th–7th century B.C.,1
5045,853815,https://images.metmuseum.org/CRDImages/es/web-large/DP-21041-136.jpg,Knife,Knife,"Steel, ivory, silver",Metalwork-Steel,European Sculpture and Decorative Arts,,,late 17th–early 18th century,1
5046,503669,https://images.metmuseum.org/CRDImages/mi/web-large/DP302568.jpg,Clarinet in B-flat,Clarinet in B-flat,"Ivory, brass, gold-plated silver",Aerophone-Reed Vibrated-single reed cylindrical,Musical Instruments,Belgian,,1830,1
5047,852384,https://images.metmuseum.org/CRDImages/md/web-large/LC-TR_67_2021-1.jpg,Dove,Sculpture,Walrus ivory,Ivories-Walrus,Medieval Art,Spanish (?),,10th–11th century (?),1
5048,467732,https://images.metmuseum.org/CRDImages/md/web-large/sf41-100-159s9.jpg,Casket,Casket,Ivory,Ivories,Medieval Art,French,,14th century,1
5049,471563,https://images.metmuseum.org/CRDImages/cl/web-large/sf55-29-2s1.jpg,Box with Equestrian Falconers,Box,"Ivory with copper alloy mounts, polychromy",Ivories,The Cloisters,Italian,,13th century,1
5050,475487,https://images.metmuseum.org/CRDImages/cl/web-large/DT11695.jpg,Roundel with Scenes of the Attack on the Castle of Love,Roundel,Ivory,Ivories,The Cloisters,French,,ca. 1320–40,1
5051,201860,https://images.metmuseum.org/CRDImages/es/web-large/SF55_79_1ab_img1.jpg,The Battle of Pavia,Box,Ivory,Natural Substances-Ivory,European Sculpture and Decorative Arts,,,ca. 1700,1
5052,199999,https://images.metmuseum.org/CRDImages/es/web-large/146159.jpg,Chessmen (32),Chessmen,Ivory,Chess Sets,European Sculpture and Decorative Arts,,,1800,1
5053,203995,https://images.metmuseum.org/CRDImages/es/web-large/DP-21041-190.jpg,Saint George slaying the dragon,Spoon,Ivory,Natural Substances-Ivory,European Sculpture and Decorative Arts,,,16th century,1
5054,501715,https://images.metmuseum.org/CRDImages/mi/web-large/MUS517A.jpg,Horn,Horn,"ivory, metal",Aerophone-Lip Vibrated-horn,Musical Instruments,,,late 19th century,1
5055,501767,https://images.metmuseum.org/CRDImages/mi/web-large/DP165270a.jpg,Double Virginal,Double Virginal,"Pine, spruce, paint, gilding, ivory",Chordophone-Zither-plucked-virginal,Musical Instruments,Flemish,,1600,1
5056,156809,https://images.metmuseum.org/CRDImages/ci/web-large/62.184.48_front_CP4.jpg,Fan,Fan,"ivory, mother-of-pearl, parchment, gouache, paint",,Costume Institute,Dutch,,1715–25,1
5057,40505,https://images.metmuseum.org/CRDImages/as/web-large/DT7032.jpg,Medallion with return from a spring outing,Medallion,Ivory,Ivories,Asian Art,China,Ming dynasty (1368–1644),late 16th–early 17th century,1
5058,39863,https://images.metmuseum.org/CRDImages/as/web-large/DP240421.jpg,Table screen with the gathering in the Western Garden,Table screen,Ivory,Ivories,Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",18th century,1
5059,41958,https://images.metmuseum.org/CRDImages/as/web-large/58_64_10_O1.jpg,Seal,Seal,Ivory,Seals,Asian Art,China,,18th century,1
5060,41959,https://images.metmuseum.org/CRDImages/as/web-large/58_64_11_O1.jpg,"Seal with the Legend ""Zhi xi wo gui""",Seal,Ivory,Seals,Asian Art,China,,18th century,1
5061,41953,https://images.metmuseum.org/CRDImages/as/web-large/58_64_5_O1.jpg,Seal,Seal,Ivory,Seals,Asian Art,China,,18th century,1
5062,58827,https://images.metmuseum.org/CRDImages/as/web-large/29_100_903_O3.JPG,Inrō with Chinese Scholars and Characters,Inrō,"Three cases; lacquered wood with black and brown takamaki-e, togidashimaki-e
Netsuke: manjū type, ivory; writing implements and books
Ojime: malachite bead",Inrō,Asian Art,Japan,Edo period (1615–1868),early to mid-18th century,1
5063,61917,https://images.metmuseum.org/CRDImages/as/web-large/67_55_85ab_TQ.JPG,Box with Scene of a Visit,Box,Wood with ivory and bitumen,Woodwork,Asian Art,China,Qing dynasty (1644–1911),17th century,1
5064,60075,https://images.metmuseum.org/CRDImages/as/web-large/LC-10_211_697-001.jpg,Netsuke of Man Riding a Horse,Netsuke,Ivory,Netsuke,Asian Art,Japan,Edo (1615–1868) or Meiji period (1868–1912),18th–19th century,1
5065,63318,https://images.metmuseum.org/CRDImages/as/web-large/DP260158.jpg,Reading screen,Reading screen,"Clay; moulded frame and shaped supports glazed black; both faces of screen with ivory glaze, decorated with landscapes in black (Tokyo ware)",Ceramics,Asian Art,Japan,Edo period (1615–1868),ca. 1740,1
5066,60296,https://images.metmuseum.org/CRDImages/as/web-large/10_211_1120_F_sf.jpg,Netsuke of Horse and Rider,Netsuke,Ivory,Netsuke,Asian Art,Japan,Edo (1615–1868) or Meiji period (1868–1912),19th century,1
5067,24967,,"Smith and Wesson .44 Double-Action Revolver for George Jay Gould (1864–1923), serial no. 23402, with Case and Cleaning Brush",Double-action revolver with case and cleaning brush,"Steel, silver, ivory, wood, paper, textile, leather, gold, copper alloy, iron, silver substitute, fiber",Firearms-Pistols-Revolvers,Arms and Armor,"American, Springfield, Massachusetts and New York",,1888–89,1
5068,25001,https://images.metmuseum.org/CRDImages/aa/web-large/DP219464.jpg,Dagger (<i>Qama</i>) with Sheath and Utility Knife,Dagger (<i>Qama</i>) with sheath and utility knife,"Steel, ivory (walrus), silver, gold, niello, copper, wood (likely mahogany), leather, sharkskin",Daggers,Arms and Armor,"Caucasian, probably Tbilisi, Georgia",,dated A.H. 1273 / A.D. 1856–57 and 1861,1
5069,24496,https://images.metmuseum.org/CRDImages/aa/web-large/DP219453.jpg,Miquelet Pistol,Miquelet pistol,"Steel, silver, niello, leather, ivory, gold",Firearms-Pistols-Miquelet,Arms and Armor,"Caucasian, possibly Georgia or Circassia",,dated A.H. 1263/A.D. 1846–47,1
5070,25037,https://images.metmuseum.org/CRDImages/aa/web-large/DP205762.jpg,Flintlock Gun,Flintlock Gun,"Iron, wood (likely mahogany), silver, brass, ivory",Firearms,Arms and Armor,Sri Lankan,,17th–18th century,1
5071,464230,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-227s1.jpg,Fragment with Knight on Horseback,Fragment,Elephant ivory,Ivories-Elephant,Medieval Art,European (Medieval style),,19th century,1
5072,463550,https://images.metmuseum.org/CRDImages/md/web-large/DP-15602-001.jpg,Mirror Cover with the Attack on the Castle of Love,Mirror cover,Ivory (?) or some kind of plastic,Ivories,Medieval Art,European (Medieval style),,19th century,1
5073,200032,https://images.metmuseum.org/CRDImages/es/web-large/DP-18258-011.jpg,Chessmen (32),Chessmen,Ivory with polychrome lacquer and gilding,Chess Sets,European Sculpture and Decorative Arts,,,late 18th–early 19th century,1
5074,199677,https://images.metmuseum.org/CRDImages/es/web-large/DP-12587-001.jpg,Nécessaire incorporating a watch (one of a pair),Nécessaire incorporating a watch,"Gold, agate, rubies, diamonds, silver, wood carcass, silk velvet, mirror glass; glass, enamel, ivory, steel; movement: gilded brass, steel; enamel face",Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,ca. 1760,1
5075,199768,https://images.metmuseum.org/CRDImages/es/web-large/DP232003.jpg,Nécessaire,Nécessaire,"Gold, agate; white enamel; implements of various materials including ivory, steel, tortiseshell, hair",Metalwork-Gold and Platinum,European Sculpture and Decorative Arts,,,mid-18th century,1
5076,464235,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-233s1.jpg,Mortar,Mortar,Ivory,Ivories,Medieval Art,Syrian (?),,900–950,1
5077,468354,https://images.metmuseum.org/CRDImages/md/web-large/sf50-86s9.jpg,Octagonal Box,Box,"Ivory or bone, various woods, polychromy, gilt-copper alloy mounts",Ivories,Medieval Art,Spanish,,late 12th or early 13th century,1
5078,239276,https://images.metmuseum.org/CRDImages/es/web-large/DP321284.jpg,Saint Sebastian,Statuette,Ivory; kingwood socle,Natural Substances-Ivory,European Sculpture and Decorative Arts,,,17th century,1
5079,445074,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-56a.jpg,Panel,Panel,"Wood; carved, inlaid with plain and carved ivory",Wood,Islamic Art,,,14th–15th century,1
5080,445092,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-75a.jpg,Panel,Panel,Wood; inlaid with carved ivory,Wood,Islamic Art,,,14th–15th century,1
5081,445104,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-88a.jpg,Panel,Panel,Wood; inlaid with plain and carved ivory,Wood,Islamic Art,,,13th–14th century,1
5082,445102,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-85a.jpg,Panel,Panel,Wood; inlaid with plain and carved ivory,Wood,Islamic Art,,,13th–14th century,1
5083,445068,https://images.metmuseum.org/CRDImages/is/web-large/wb-07.236.50.JPG,Panel,Panel,"Wood; carved, inlaid with plain and carved ivory",Wood,Islamic Art,,,14th–15th century,1
5084,445080,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-62a.jpg,Panel,Panel,"Wood; carved, inlaid with plain and carved ivory",Wood,Islamic Art,,,14th–15th century,1
5085,445103,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-87a.jpg,Panel,Panel,Wood; inlaid with plain and carved ivory,Wood,Islamic Art,,,13th–14th century,1
5086,445093,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-76a.jpg,Panel,Panel,Wood; inlaid with ivory,Wood,Islamic Art,,,13th–14th century,1
5087,445096,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-79a.jpg,Panel,Panel,"Wood; carved, inlaid with plain and carved ivory",Wood,Islamic Art,,,13th century,1
5088,445110,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-94a.jpg,Panel,Panel,Wood; inlaid with plain and carved ivory,Wood,Islamic Art,,,13th–14th century,1
5089,445097,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-80a.jpg,Panel,Panel,"Wood; carved, inlaid with ivory",Wood,Islamic Art,,,14th–15th century,1
5090,445109,https://images.metmuseum.org/CRDImages/is/web-large/sf07-236-93a.jpg,Panel,Panel,Wood; inlaid with plain and carved ivory,Wood,Islamic Art,,,13th–14th century,1
5091,309603,,Stone Narwahl,Figure,"Stone, ivory",Stone-Sculpture,The Michael C. Rockefeller Wing,Inuit,,1965,1
5092,464131,https://images.metmuseum.org/CRDImages/md/web-large/DP108392.jpg,Virgin and Child,Statuette,Ivory with traces of gilding,Ivories,Medieval Art,French,,ca. 1260–70,1
5093,464136,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-180s7.jpg,Casket with Romance Scenes,Casket,Ivory with gilded Silver mounts,Ivories-Elephant,Medieval Art,French,,ca. 1320–40,1
5094,464087,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-168s1.jpg,Circular Box (Pyxis) with Scenes from the Infancy of Jesus,Box,Elephant ivory with traces of polychromy,Ivories-Elephant,Medieval Art,French,,early 14th century,1
5095,464238,https://images.metmuseum.org/CRDImages/md/web-large/DT224196.jpg,"Reliquary Casket with the Deesis, Archangels, and the Twelve Apostles",Casket,"Ivory, with gilt-copper alloy mounts",Ivories-Elephant,Medieval Art,Byzantine,,950–1000,1
5096,467477,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-207s1.jpg,Plaque with the Last Supper,Plaque,Ivory,Ivories,Medieval Art,British or French (?),,15th century (?),1
5097,467367,https://images.metmuseum.org/CRDImages/md/web-large/DP324357.jpg,Virgin and Child,Statuette,"Ivory with traces of polychromy and gilding, (modern wooden base)",Ivories,Medieval Art,French,,ca. 1320–30,1
5098,464154,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-197s1a.jpg,Central Portion of a Tabernacle,Tabernacle or folding shrine,Ivory,Ivories,Medieval Art,French,,ca. 1275–1300,1
5099,464246,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-246s1.jpg,Mirror Case,Mirror case,Elephant ivory,Ivories-Elephant,Medieval Art,French,,ca. 1350,1
5100,464499,https://images.metmuseum.org/CRDImages/md/web-large/DT200222.jpg,Circular Box (Pyxis) with the Women at Jesus' Tomb,Box,Elephant ivory with metalwork and paint,Ivories-Elephant,Medieval Art,Byzantine,,500s,1
5101,475488,https://images.metmuseum.org/CRDImages/cl/web-large/DT11696.jpg,Panel with Hunting Scenes,Casket plaque,Ivory,Ivories-Elephant,The Cloisters,French,,ca. 1350,1
5102,464247,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-247s1.jpg,Mirror Case,Mirror case,Elephant ivory,Ivories-Elephant,Medieval Art,French,,ca. 1350,1
5103,464226,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-223s1.jpg,Crozier Head with the Lamb of God,Crozier head,"Elephant ivory, with traces of paint and gilding, silver pins",Ivories-Elephant,Medieval Art,Sicilian or North Italian,,13th century,1
5104,9748,https://images.metmuseum.org/CRDImages/ad/web-large/DP-16170-037.jpg,Watch stand,Watch stand,Ivory,,The American Wing,,,1800–1820,1
5105,15082,https://images.metmuseum.org/CRDImages/ad/web-large/DP162129.jpg,Gouverneur Morris,"Painting, miniature",Watercolor on ivory,,The American Wing,American,,1798,1
5106,15236,https://images.metmuseum.org/CRDImages/ad/web-large/DP168991.jpg,Mary Kellogg,"Painting, miniature",Watercolor on ivory,,The American Wing,American,,ca. 1838,1
5107,5601,,Pianoforte,Pianoforte,"Mahogany, mahogany and rosewood veneers, satinwood, ivory, gilded gesso, brass with white pine, maple, ash",,The American Wing,American,,1810–15,1
5108,7367,https://images.metmuseum.org/CRDImages/ad/web-large/DT7503.jpg,Secrétaire à abattant,Secretary abattant,"Mahogany, mahogany veneer, yellow poplar,  white pine, gilded brass, mirrored plate glass, marble, ivory",,The American Wing,American,,1835–47,1
5109,1986,https://images.metmuseum.org/CRDImages/ad/web-large/138425.jpg,Chess set,Chess set,"Lacquered wood, ivory",,The American Wing,,,ca. 1800,1
5110,484785,,Armchair,Armchair,"Possibly birch, mother of pearl, ivory, cane",Furniture,Modern and Contemporary Art,,,1901,1
